ScaledForward,scaledLeftRightRatio,ScaledSpeed,isTurningLeft,isTurningRight,isKeepingStraight,isAccelerating 
20.3668,0.5065265,17.53648,0,0,1,1
19.33924,0.5061903,18.99586,0,1,0,1
18.92578,0.5239837,20.06604,0,0,1,1
17.79318,0.5293549,21.32784,0,0,1,1
16.5262,0.520397,22.58992,0,0,1,1
16.28156,0.5228903,23.66375,0,0,1,1
15.91456,0.5205019,24.80956,0,0,1,1
15.18263,0.5173365,25.65035,0,1,0,1
15.34073,0.534646,26.5479,0,1,0,1
15.46239,0.5242671,27.854,0,0,1,1
15.60381,0.511291,28.83174,0,0,1,1
15.8283,0.5008817,29.54168,0,1,0,1
17.18458,0.5064893,30.37976,0,0,1,1
20.51101,0.5213627,31.22652,0,1,0,1
39.42768,0.5317249,32.02975,0,0,1,1
32.52554,0.5264651,32.92107,0,0,1,1
27.64321,0.5247871,33.66419,0,1,0,1
22.97777,0.535771,34.48815,0,0,1,1
21.76848,0.5335999,35.5286,0,0,1,1
19.29589,0.5281067,36.73569,0,0,1,1
16.66207,0.5226715,37.73328,0,0,1,1
14.21891,0.5188468,38.70127,0,0,1,1
11.49027,0.5164823,39.53025,1,0,0,1
10.62106,0.4629206,40.02235,1,0,0,1
11.88873,0.4449075,40.39001,1,0,0,1
12.86632,0.4302675,41.15398,1,0,0,1
13.87361,0.5062388,41.46,0,0,1,1
16.11297,0.5624604,41.81158,1,0,0,1
37.56076,0.5408238,42.07719,0,0,1,1
42.21454,0.5239314,43.05671,0,0,1,1
40.98249,0.5241857,43.77331,1,0,0,1
43.72567,0.5019103,43.89624,0,1,0,1
38.05105,0.5122457,44.56943,0,0,1,1
35.01628,0.5072964,45.09943,0,0,1,1
34.59737,0.5256993,45.54596,1,0,0,1
67.3288,0.5206764,46.26003,0,0,1,1
62.78582,0.5116757,46.46091,0,0,1,1
56.40726,0.4872735,47.30175,0,0,1,1
54.38749,0.4840523,47.75973,1,0,0,1
43.04514,0.434846,48.15327,0,0,1,1
36.09708,0.3976447,48.88065,0,1,0,1
37.35173,0.4334742,49.12752,0,0,1,1
38.85333,0.4764777,49.86542,0,0,1,1
37.15575,0.504766,50.38811,1,0,0,1
28.37735,0.503557,50.92862,0,0,1,1
26.3341,0.5087571,51.62249,0,0,1,1
22.61819,0.5260215,52.28379,0,1,0,1
22.16823,0.5656934,52.49668,0,0,1,1
22.00111,0.499515,52.78563,0,1,0,1
24.05497,0.4627273,53.04214,0,0,1,1
22.19267,0.4312616,49.65054,0,0,1,1
19.7317,0.3992206,49.23678,0,0,1,1
18.40502,0.3866896,49.76173,0,0,1,1
16.6624,0.3883431,50.32986,0,1,0,1
16.07557,0.4320782,50.89427,0,0,1,1
15.16735,0.4740606,51.33198,0,1,0,1
16.18386,0.4221871,51.41283,0,1,0,1
17.58521,0.3947934,51.47784,0,1,0,1
19.12333,0.3842953,52.20876,0,0,1,1
19.24304,0.3751301,52.44269,0,0,1,1
20.28526,0.3770563,52.53145,0,1,0,1
25.52757,0.3939373,53.5093,0,0,1,1
30.91981,0.3748606,53.7375,0,0,1,1
45.63118,0.3718073,54.26233,0,1,0,1
51.07708,0.3709649,55.19715,0,0,1,1
49.08969,0.3506848,56.2237,0,1,0,1
48.3442,0.3470846,56.69665,0,0,1,1
46.49203,0.3477836,57.62613,0,0,1,1
44.86792,0.3469315,58.63146,0,0,1,1
41.20878,0.3464034,59.10949,0,1,0,1
42.05215,0.3816272,59.8982,0,0,1,1
40.65516,0.408749,60.7445,0,0,1,1
37.21574,0.4333611,61.67418,0,0,1,1
33.14182,0.4569856,62.5979,0,0,1,1
31.37304,0.4665758,63.42583,0,1,0,1
29.14109,0.5004161,63.26645,0,1,0,1
35.40881,0.5673028,63.95337,0,0,1,1
35.28853,0.510951,63.79617,0,1,0,1
34.08655,0.4825565,63.88936,0,0,1,1
32.62169,0.4640584,63.57467,0,0,1,1
31.02194,0.4592423,63.94306,0,1,0,1
30.62095,0.4654024,64.22484,0,0,1,1
29.00891,0.4828431,64.10063,0,0,1,1
28.00993,0.5150177,64.88866,0,0,1,1
25.01421,0.5377629,65.0212,0,1,0,1
25.72509,0.5157282,64.65957,0,1,0,1
31.33049,0.5153024,64.99425,0,0,1,1
30.5315,0.4892524,64.56013,0,1,0,1
32.47865,0.4741825,64.24458,0,0,1,1
32.7644,0.4673637,64.8655,0,0,1,1
31.25325,0.4507426,64.68629,0,0,1,1
32.44342,0.4634841,64.88076,0,1,0,1
40.06295,0.5075653,65.185,0,0,1,1
42.04426,0.5152227,65.52536,0,1,0,1
44.01957,0.5151582,66.04288,0,0,1,1
42.35007,0.5166804,66.8019,0,0,1,1
39.00724,0.5096229,67.41631,0,1,0,1
41.62756,0.5021001,67.64694,0,0,1,1
49.46244,0.4960455,67.64373,0,1,0,1
57.14939,0.5215452,68.08674,1,0,0,1
51.73379,0.5069183,68.47849,0,1,0,1
47.57226,0.5119358,68.73586,0,0,1,1
43.74553,0.5243167,69.51977,0,0,1,1
39.58975,0.5115167,70.20785,0,0,1,1
37.25206,0.5029286,70.84946,0,1,0,1
33.72098,0.4577834,71.15727,0,0,1,1
30.41288,0.4214015,70.96573,0,0,1,1
28.31098,0.4249349,71.6322,0,0,1,1
24.65071,0.4203088,72.14869,0,0,1,1
21.23271,0.4423133,71.8952,0,0,1,1
19.70364,0.4630517,71.87285,0,1,0,1
17.34896,0.5262861,71.73264,0,1,0,1
16.37942,0.4845071,70.934,0,1,0,1
17.98472,0.4179137,70.35962,0,0,1,1
20.9166,0.3276547,69.45033,0,1,0,1
28.1155,0.2740964,68.55081,0,1,0,1
42.61227,0.2652662,68.32565,0,0,1,1
51.38762,0.2668898,68.03701,0,1,0,1
48.61147,0.2819423,68.46076,0,0,1,1
44.51891,0.3036027,69.04067,0,0,1,1
39.83423,0.3283153,69.41796,0,1,0,1
35.28614,0.3450445,69.83939,0,0,1,1
30.4952,0.3665619,70.46948,0,0,1,1
26.98856,0.3848087,71.16793,0,0,1,1
26.98136,0.4069927,71.80959,0,0,1,1
26.98574,0.4308914,72.44763,0,0,1,0
27.38449,0.4441235,66.71969,0,0,1,0
22.99476,0.4692315,61.04473,0,0,1,0
19.68123,0.4884672,55.48152,0,0,1,0
16.11003,0.5093307,49.48981,0,0,1,0
13.21629,0.02261013,44.15596,0,0,1,0
26.38205,0.5193936,1.740544,0,0,1,1
26.24409,0.519764,3.569203,0,0,1,1
26.1006,0.519632,5.31159,1,0,0,1
25.42091,0.5134075,7.051419,0,0,1,1
25.01781,0.5136225,8.648556,0,1,0,1
25.15031,0.5260047,10.1443,0,0,1,1
24.00138,0.5187828,11.56732,0,0,1,1
23.18394,0.515822,13.19875,0,0,1,1
22.32805,0.5164604,14.80562,0,0,1,1
21.74641,0.5247629,15.97559,0,1,0,1
21.32474,0.5353899,17.46509,0,0,1,1
20.30795,0.5394849,18.77631,0,0,1,1
19.07104,0.5440335,20.37541,0,0,1,1
18.51657,0.5450094,21.77645,0,0,1,1
17.2356,0.54343,22.90117,0,1,0,1
17.16202,0.5500273,23.97834,0,0,1,1
15.98942,0.5372577,25.1836,0,1,0,1
15.9056,0.5493436,25.9583,0,0,1,1
14.60421,0.5356513,27.41706,0,0,1,1
13.21922,0.5019901,28.70861,0,1,0,1
14.18928,0.4937259,29.2053,0,1,0,1
14.91614,0.4924496,30.84079,0,0,1,1
14.8429,0.4796594,31.39352,0,1,0,1
19.9635,0.4880612,31.9029,0,1,0,1
34.51305,0.5085006,33.22968,0,1,0,1
27.09304,0.527493,33.64186,0,0,1,1
23.45388,0.5279589,34.68059,0,0,1,1
21.78718,0.5079666,35.97178,0,1,0,1
19.86789,0.514725,35.88371,1,0,0,1
16.97482,0.5182977,36.74069,0,1,0,1
14.78739,0.5124616,37.14901,0,0,1,1
11.7081,0.5259206,37.74483,1,0,0,1
10.65791,0.4843926,38.52277,1,0,0,1
10.28372,0.4670788,38.8773,0,0,1,1
9.248589,0.5420691,39.59485,1,0,0,1
9.787261,0.5669724,40.01377,1,0,0,1
14.61745,0.5836689,40.52997,1,0,0,1
24.12448,0.5979638,40.92232,0,0,1,1
36.55496,0.6015252,41.32227,1,0,0,1
42.7392,0.5647123,42.01585,0,0,1,1
37.41331,0.5833096,42.49099,1,0,0,1
40.90735,0.5449122,42.73555,0,0,1,1
42.48589,0.5266,43.67816,0,0,1,1
71.97606,0.4727859,43.96363,0,0,1,1
66.84787,0.4626552,44.86618,0,0,1,1
65.09567,0.4964085,45.05387,1,0,0,1
62.19669,0.5083408,45.2751,0,1,0,1
59.15121,0.5141218,45.15599,1,0,0,1
52.73907,0.4836118,45.63862,0,0,1,1
40.84813,0.4320121,45.81069,0,0,1,1
33.28584,0.4063781,46.5679,0,1,0,1
34.38504,0.44195,46.96326,0,0,1,1
29.7882,0.4413437,47.03445,0,0,1,1
26.17448,0.4297635,47.3,0,1,0,1
25.19271,0.4518611,48.06685,0,0,1,1
23.48133,0.4705064,48.39494,0,1,0,1
24.90537,0.5225537,49.06358,0,0,1,1
25.25666,0.5527213,49.22447,0,1,0,1
26.75932,0.5130436,49.59852,0,1,0,1
26.32144,0.5060861,50.0682,0,0,1,1
24.54106,0.482492,50.41124,0,1,0,1
23.27897,0.4788062,50.32764,0,0,1,1
23.55723,0.5146168,50.99199,0,0,1,1
21.62032,0.5335879,51.70069,0,0,1,1
18.6364,0.5553818,51.94188,0,1,0,1
17.9071,0.6041285,52.06604,0,1,0,1
18.08879,0.5085179,51.71966,0,1,0,1
20.6499,0.4933479,51.28308,0,1,0,1
23.09329,0.4835231,51.7714,0,0,1,1
22.85678,0.4710327,51.52692,0,1,0,1
26.01393,0.4777662,52.12011,0,0,1,1
26.83235,0.4434971,52.046,0,1,0,1
52.17091,0.4580517,52.21212,0,0,1,1
53.49192,0.4721287,52.21899,0,1,0,1
55.20437,0.477362,52.71943,1,0,0,1
48.43286,0.4277225,52.69187,0,1,0,1
47.44242,0.4304967,52.92774,0,0,1,1
46.8835,0.4317424,53.58881,0,0,1,1
44.56044,0.4320421,54.29206,0,0,1,1
41.6454,0.4334639,54.98671,0,0,1,1
38.79096,0.436862,55.66558,0,0,1,1
35.66349,0.4434567,56.06339,0,1,0,1
37.26193,0.4866219,56.23154,0,0,1,1
36.75005,0.5207239,56.84174,0,0,1,1
34.2582,0.5530233,57.44944,0,0,1,1
32.74624,0.5691228,58.06387,0,0,1,1
32.03681,0.5939992,57.79755,0,0,1,1
34.57941,0.524995,58.07869,1,0,0,1
28.01522,0.4154181,57.72397,0,1,0,1
27.93725,0.3798282,57.41363,0,1,0,1
28.69573,0.407782,56.90651,0,0,1,1
28.80491,0.4265948,57.22566,0,0,1,1
27.75002,0.4297135,56.98905,0,1,0,1
26.8089,0.459106,57.29443,0,1,0,1
26.15407,0.4968452,56.89529,0,0,1,1
26.301,0.5008516,57.34792,0,1,0,1
27.63677,0.4878214,57.22503,0,1,0,1
30.73564,0.4861183,56.98988,0,0,1,1
31.78447,0.4781196,56.42366,0,1,0,1
34.02507,0.4820282,56.60308,0,1,0,1
37.06786,0.4855178,56.38009,0,0,1,1
38.64112,0.4942281,56.91124,0,0,1,1
32.84063,0.4821451,56.81686,0,1,0,1
31.94521,0.4962364,56.89312,0,0,1,1
31.62795,0.5121192,57.52609,0,0,1,1
29.40221,0.4839738,58.13447,0,0,1,1
27.99485,0.4690651,58.73945,0,0,1,1
26.06759,0.4431674,58.55936,0,1,0,1
36.72574,0.4534357,58.47778,0,0,1,1
47.3115,0.4510244,58.90789,0,0,1,1
59.56161,0.4563738,58.70387,0,0,1,1
57.63664,0.4764925,59.17135,0,0,1,1
54.73913,0.4949926,59.70464,0,0,1,1
51.20136,0.5199267,60.26253,0,0,1,1
49.37508,0.5341507,60.81884,0,0,1,1
45.97434,0.5572929,61.36747,0,0,1,1
40.80008,0.5507424,61.12598,0,1,0,1
37.08891,0.5542806,61.17825,0,0,1,1
34.17713,0.5174037,61.72457,0,0,1,1
30.61825,0.4819813,61.92702,0,1,0,1
28.84979,0.4889661,62.08294,0,0,1,1
27.63957,0.489361,62.50453,0,0,1,1
24.19547,0.4915947,62.3111,0,0,1,1
22.07612,0.5287283,62.44209,0,1,0,1
20.4539,0.5784888,62.29978,0,1,0,1
20.55404,0.5844455,61.79045,0,0,1,1
22.56709,0.5839562,60.99894,0,1,0,1
27.84578,0.5349488,60.5544,0,1,0,1
37.49627,0.488647,59.52721,0,1,0,1
52.29338,0.4940591,59.07858,0,0,1,1
55.23061,0.5025234,58.79327,0,0,1,1
50.87146,0.5189054,59.18821,0,0,1,1
46.70388,0.5357999,59.69587,0,0,1,1
42.9723,0.5546963,57.09149,1,0,0,0
39.76536,0.5365418,55.29662,0,0,1,1
36.73837,0.5116467,56.26859,0,1,0,1
32.40994,0.5247538,56.87383,0,0,1,1
30.76064,0.5247618,57.3936,0,0,1,1
27.3088,0.4929683,58.44308,0,0,1,1
27.01542,0.4756699,58.91056,0,0,1,1
26.97217,0.4819303,59.93306,0,0,1,1
26.99032,0.4787805,60.89651,0,0,1,1
23.90642,0.4739979,61.84122,0,0,1,1
19.65874,0.4815189,62.17819,0,0,1,1
15.71744,0.1636314,63.14837,0,0,1,1
13.59039,0.1751869,23.30782,0,0,1,1
12.39383,0.02824437,11.03526,0,0,1,1
14.03839,0.1059848,7.664776,0,0,1,0
37.95501,0.6623194,2.408736,0,0,1,0
37.95316,0.6609014,0.02627584,0,0,1,0
37.95361,0.6608912,0.006103253,0,0,1,0
37.95342,0.660895,0.001179174,0,0,1,0
37.95348,0.6608935,0.0004743162,0,0,1,0
37.95347,0.6608933,0.0001596661,0,0,1,0
37.95346,0.6608939,5.357895e-05,0,0,1,0
37.95347,0.6608938,1.669561e-05,0,0,1,0
37.95346,0.6608937,5.599688e-06,0,0,1,0
37.95346,0.6608937,3.122054e-06,0,0,1,0
37.95346,0.6608937,1.105298e-06,0,0,1,0
37.95346,0.6608937,7.919602e-07,0,0,1,0
26.39008,0.5192255,1.797331,0,0,1,1
26.27088,0.5198027,3.403919,0,0,1,1
25.83525,0.5166091,5.156584,0,0,1,1
25.66849,0.5168061,6.93746,0,0,1,1
25.24834,0.5173851,8.686774,0,0,1,1
24.75857,0.5180582,10.23774,0,0,1,1
24.11063,0.5189633,11.91007,0,0,1,1
23.41495,0.5199922,13.54568,0,0,1,1
22.54726,0.52138,15.00127,0,0,1,1
21.65385,0.5229402,16.56879,0,0,1,1
20.66812,0.5248192,18.10176,0,0,1,1
19.4674,0.5268258,19.34873,0,0,1,1
18.93885,0.5278683,21.1132,0,0,1,1
17.72735,0.5306748,22.26642,0,0,1,1
16.42245,0.5202384,23.81319,0,0,1,1
15.24804,0.5012303,24.59514,0,1,0,1
15.02163,0.5073544,25.98819,0,0,1,1
13.81926,0.4968179,26.90706,0,1,0,1
14.06858,0.5087026,27.3969,0,1,0,1
14.93864,0.499311,28.84015,0,0,1,1
14.83848,0.4915514,29.704,0,1,0,1
17.15211,0.497291,30.51093,0,0,1,1
19.14213,0.502124,31.39001,0,0,1,1
22.52147,0.487644,31.98421,0,1,0,1
34.12937,0.5143428,33.2141,0,1,0,1
28.49544,0.5112703,34.05138,0,0,1,1
25.36202,0.4994688,34.73831,0,0,1,1
21.2584,0.5115873,35.27715,0,0,1,1
19.47039,0.5169095,36.81954,0,0,1,1
16.8542,0.5195237,37.49417,0,0,1,1
14.16184,0.5221489,38.48386,0,0,1,1
12.11797,0.5127746,39.33859,0,0,1,1
10.79656,0.4750917,40.02915,0,0,1,1
8.611904,0.4964375,40.78328,1,0,0,1
8.33777,0.5780923,41.15672,1,0,0,1
10.49161,0.61558,41.36444,1,0,0,1
23.57763,0.5989988,41.75332,1,0,0,1
38.84458,0.5861271,42.4589,0,0,1,1
42.14846,0.5793269,42.58538,0,0,1,1
79.6714,0.5147371,43.41887,0,0,1,1
47.31341,0.5077545,43.89809,0,0,1,1
39.27132,0.5096328,44.74891,0,0,1,1
80.22147,0.4565376,45.0363,0,0,1,1
69.60275,0.4638509,45.39719,0,1,0,1
35.79581,0.5187407,45.8767,1,0,0,1
66.2817,0.5341631,46.22565,0,0,1,1
60.16177,0.5122145,46.45713,1,0,0,1
49.71806,0.4653712,47.21405,0,0,1,1
44.83288,0.4474814,48.0371,0,0,1,1
38.78823,0.4257372,48.22256,0,0,1,1
31.7321,0.4168996,48.75061,0,1,0,1
32.33669,0.4343098,49.24549,0,0,1,1
30.72309,0.4571404,49.41063,1,0,0,1
22.98659,0.428021,50.12302,0,0,1,1
19.23328,0.4227329,50.32727,0,1,0,1
19.15958,0.4566896,50.72569,0,1,0,1
21.18297,0.5074521,51.05519,0,1,0,1
26.66189,0.4730422,50.83306,0,0,1,1
25.94206,0.458962,50.74764,0,0,1,1
24.90156,0.4545596,51.38904,0,0,1,1
22.36477,0.4403155,52.01785,0,0,1,1
20.88977,0.4354012,52.20824,0,0,1,1
19.40014,0.4509274,52.87381,0,0,1,1
16.72188,0.4666724,52.84307,0,1,0,1
17.45096,0.5390442,52.84544,0,0,1,1
17.77598,0.4695524,52.53548,0,1,0,1
18.76985,0.4331271,52.03156,0,1,0,1
23.613,0.4511807,51.86049,0,0,1,1
27.01442,0.4576143,51.741,0,1,0,1
29.87853,0.4700809,52.03975,0,1,0,1
38.30058,0.459219,52.22447,0,0,1,1
49.18025,0.4497645,52.57552,0,1,0,1
52.97919,0.4653881,52.97033,0,0,1,1
51.59343,0.4455559,53.59217,0,0,1,1
51.80661,0.4430346,53.75005,0,0,1,1
49.9873,0.4399894,54.18776,1,0,0,1
46.22766,0.4185522,54.49372,0,1,0,1
42.50799,0.4061612,54.78108,0,0,1,1
41.78627,0.4166754,54.35249,0,0,1,0
42.45867,0.4459188,50.01379,0,0,1,1
40.24559,0.4617514,51.12215,0,0,1,1
37.23775,0.4743404,52.27934,0,0,1,1
33.67568,0.4878173,53.42071,0,0,1,1
30.29436,0.4996864,54.4362,0,0,1,1
28.41907,0.5058924,55.21701,0,1,0,1
27.93953,0.5462988,55.92243,0,0,1,1
26.83062,0.5028812,56.51077,0,1,0,1
31.93904,0.457093,56.48753,0,1,0,1
33.20615,0.4622502,56.31407,0,0,1,1
33.32257,0.4681056,56.68172,0,1,0,1
33.35312,0.475785,57.24354,0,0,1,1
31.06707,0.4775848,58.14273,0,0,1,1
27.80069,0.4765118,54.60418,0,0,1,1
24.31143,0.4772509,53.31615,0,0,1,1
21.13365,0.4841023,53.9207,0,1,0,1
21.89177,0.496543,54.33904,0,0,1,1
21.66863,0.4708758,54.94308,0,1,0,1
22.64034,0.4624009,54.85204,0,1,0,1
29.03593,0.4509703,55.35025,0,1,0,1
30.21211,0.4325806,55.00835,0,1,0,1
36.36104,0.4562263,55.44924,0,0,1,1
38.76039,0.4689295,56.25907,0,0,1,1
38.07168,0.480357,56.6704,0,0,1,1
39.83294,0.5098977,57.75337,0,0,1,1
38.89196,0.521523,58.7452,0,0,1,1
35.89619,0.5157276,59.64495,0,1,0,1
37.60188,0.5090407,59.88829,0,0,1,1
40.35367,0.5164661,60.84962,0,0,1,1
39.49764,0.5143644,61.20342,0,1,0,1
44.86288,0.5036961,62.01463,0,1,0,1
55.37159,0.5072264,62.31692,0,0,1,1
56.98601,0.5085661,63.17522,0,0,1,1
53.26834,0.5099683,63.95847,0,0,1,1
49.43908,0.5131475,64.82681,0,0,1,1
45.08611,0.5184891,65.60808,0,0,1,1
41.01038,0.5122303,65.80425,0,0,1,0
36.82735,0.4938247,62.07998,0,0,1,1
35.44487,0.4803818,62.25211,0,0,1,1
33.77456,0.4626279,62.53259,0,1,0,1
32.6521,0.4693897,62.92921,0,1,0,1
31.67828,0.4989746,63.22447,0,0,1,1
27.57182,0.5005018,63.57745,0,0,1,1
21.96981,0.4867855,63.80068,0,0,1,1
19.33211,0.5250189,64.26743,0,1,0,1
18.44828,0.5759361,64.61364,0,1,0,1
18.21683,0.5601904,64.08025,0,1,0,1
20.83594,0.5439109,63.43687,0,1,0,1
29.59617,0.4925508,62.67762,0,1,0,1
38.39544,0.4477389,62.68107,0,1,0,1
51.08574,0.4209628,63.01241,0,1,0,1
52.5789,0.4210368,62.92731,0,0,1,1
48.46729,0.4330186,63.20044,0,1,0,1
45.9925,0.4502182,63.97167,0,0,1,1
41.50217,0.4755227,64.78908,0,0,1,1
37.50626,0.4788053,61.76018,0,0,1,0
33.47161,0.4789879,57.12639,0,0,1,1
29.95833,0.4810575,56.67158,0,0,1,0
27.6824,0.4842753,54.64491,0,0,1,1
26.73413,0.4869561,55.73619,0,0,1,1
27.19511,0.4884183,52.28725,0,0,1,1
27.79112,0.4919563,51.15133,0,0,1,1
26.53163,0.4946187,52.31849,0,0,1,1
23.0265,0.4972738,53.45816,0,0,1,1
19.74098,0.499445,54.47372,0,0,1,1
15.99127,0.1690575,55.10858,0,0,1,1
14.4087,0.1767517,56.11543,0,0,1,1
12.1207,0.02950227,7.846903,0,0,1,0
12.75399,0.01054456,3.650751,0,0,1,0
13.2042,0.1141505,0.07131084,0,0,1,0
13.20261,0.1141574,0.002177082,0,0,1,0
13.20345,0.1141488,0.002539941,0,0,1,0
13.20311,0.1141531,0.0009453037,0,0,1,0
13.20322,0.1141526,0.000362121,0,0,1,0
13.2032,0.1141522,0.0001514328,0,0,1,0
13.20319,0.1141524,6.323664e-05,0,0,1,0
13.2032,0.1141525,2.4513e-05,0,0,1,0
13.20319,0.1141524,6.446016e-06,0,0,1,0
13.20319,0.1141524,2.07304e-06,0,0,1,0
13.20319,0.1141524,1.834949e-06,0,0,1,0
13.20319,0.1141524,3.311539e-07,0,0,1,0
26.38474,0.5192462,1.797331,0,0,1,1
26.27088,0.5198027,3.603037,0,0,1,1
26.02386,0.5204063,5.428069,0,0,1,1
25.68629,0.5210935,7.042486,0,0,1,1
25.45945,0.5215433,8.782756,0,0,1,1
24.9653,0.5224944,10.33206,0,0,1,1
24.31299,0.5237657,12.00219,0,0,1,1
23.61358,0.5251861,13.63582,0,0,1,1
22.89509,0.5267213,15.08962,0,0,1,1
22.01528,0.5287168,16.65518,0,0,1,1
20.95016,0.5313066,18.04846,0,0,1,1
19.85185,0.5336052,19.25032,0,0,1,1
18.70469,0.5369244,20.9086,0,0,1,1
18.39039,0.5429773,21.77746,0,0,1,1
18.17352,0.5548924,23.05182,0,0,1,1
16.95789,0.5474214,24.70687,0,0,1,1
15.53758,0.5285395,26.11974,0,0,1,1
13.88734,0.5073766,26.85318,0,1,0,1
13.74041,0.5187639,27.72446,0,1,0,1
14.992,0.5141717,29.03111,0,0,1,1
15.11086,0.4989075,29.59736,0,1,0,1
17.93565,0.5082253,30.96329,0,0,1,1
18.22163,0.5072535,31.96132,0,1,0,1
18.99678,0.4920928,32.21886,0,1,0,1
34.22686,0.5178397,33.60896,0,0,1,1
27.70575,0.5300695,34.70084,0,0,1,1
24.83911,0.5178872,35.38065,0,0,1,1
22.14309,0.5030248,36.93609,0,0,1,1
19.45279,0.4893382,37.91651,0,0,1,1
16.70399,0.483175,38.35288,0,1,0,1
14.5756,0.4971109,39.33296,1,0,0,1
12.74991,0.4829041,39.81795,0,0,1,1
11.44624,0.4349167,40.42852,1,0,0,1
10.19407,0.4458303,40.92021,1,0,0,1
11.68056,0.4675533,41.14447,1,0,0,1
18.15446,0.4808456,41.58689,1,0,0,1
41.44873,0.4523698,42.20836,0,0,1,1
42.45129,0.4630041,43.01595,0,0,1,1
39.76923,0.4791554,43.99377,0,0,1,1
36.2452,0.4976766,44.90092,0,0,1,1
34.71323,0.5058545,45.64152,1,0,0,1
36.22894,0.4865169,45.8549,0,0,1,1
79.5901,0.4161709,46.70643,0,0,1,1
69.78549,0.4751228,47.05702,0,0,1,1
35.29305,0.5287821,47.00486,1,0,0,1
60.04908,0.4842382,47.66228,0,0,1,1
54.21931,0.4737061,48.40298,0,0,1,1
52.59981,0.4725918,49.21595,0,0,1,1
49.75179,0.4717307,49.64522,1,0,0,1
39.15621,0.4517354,50.18542,0,0,1,1
33.99517,0.4576972,50.88214,0,0,1,1
30.30857,0.4718059,51.64577,0,0,1,1
27.43235,0.4861736,52.40215,0,0,1,1
24.61901,0.5016661,53.0773,0,0,1,1
22.97825,0.5290029,53.14557,0,1,0,1
25.59238,0.5776928,53.5925,0,1,0,1
27.38201,0.5448253,53.40777,0,0,1,1
26.69423,0.531022,53.29469,0,1,0,1
26.39544,0.5336085,53.56018,0,0,1,1
24.89177,0.5342801,54.16716,0,0,1,1
22.40878,0.5318277,54.54514,0,1,0,1
20.63651,0.5588853,54.70488,0,0,1,1
18.82026,0.5942216,55.34599,0,1,0,1
17.16755,0.5589445,54.84234,0,1,0,1
17.5162,0.4797459,54.42459,0,1,0,1
19.97949,0.4689539,54.02731,0,0,1,1
23.16895,0.4635289,53.45156,0,0,1,1
25.99173,0.4704582,53.45095,0,1,0,1
32.04668,0.4471334,53.59076,0,1,0,1
41.9966,0.449095,53.46947,0,0,1,1
53.49913,0.4642601,53.2453,0,1,0,1
57.09111,0.4932108,53.7855,0,0,1,1
56.40109,0.4897001,54.41377,0,0,1,1
54.03097,0.4897023,54.84501,1,0,0,1
46.8428,0.4599331,55.07329,0,1,0,1
47.23544,0.4850478,55.2973,0,0,1,1
46.93062,0.4953556,55.78753,1,0,0,1
42.41013,0.4895431,56.12714,0,0,1,1
37.17738,0.4786341,56.53043,0,1,0,1
36.07421,0.4987769,56.8992,0,0,1,1
34.68521,0.519707,57.47016,0,0,1,1
32.1245,0.5367521,58.02847,0,0,1,1
30.63243,0.5686872,57.99788,0,0,1,1
32.69033,0.6011537,57.93645,0,1,0,1
35.09312,0.54404,57.90717,0,1,0,1
34.4673,0.5267459,57.83165,0,1,0,1
33.09507,0.4984285,57.71716,0,1,0,1
32.27748,0.4927676,57.50568,0,0,1,1
30.46101,0.4886976,57.65109,0,1,0,1
30.12549,0.5106949,57.48885,0,0,1,1
30.20608,0.5440671,57.32539,0,0,1,1
29.76352,0.5846117,57.74951,0,1,0,1
31.08838,0.5748057,57.56176,0,0,1,1
32.81572,0.573206,57.31528,0,0,1,1
33.66612,0.5836943,56.96479,0,0,1,1
34.36945,0.6015907,56.96243,0,1,0,1
34.86982,0.5764034,57.37105,0,0,1,1
32.75581,0.5447779,57.69684,0,1,0,1
34.54004,0.5495666,57.74419,0,0,1,1
34.51468,0.5500042,58.24955,0,0,1,1
34.37421,0.5575293,58.05062,0,0,1,1
39.12069,0.5801836,58.56382,0,0,1,1
38.47816,0.5640202,59.10491,0,0,1,1
35.90198,0.5498033,59.45761,0,1,0,1
40.32189,0.5638568,59.40395,0,0,1,1
43.83047,0.5578818,59.87029,0,0,1,1
43.47705,0.5306926,60.38533,0,0,1,1
41.70252,0.507175,60.87502,0,0,1,1
40.72859,0.4977609,60.9882,0,1,0,1
47.4434,0.5005458,61.37233,0,0,1,1
49.05199,0.5067759,61.87074,0,0,1,1
45.82109,0.5134813,62.37411,0,0,1,1
42.3362,0.5147271,62.83424,0,0,1,1
38.41865,0.504302,63.2401,0,1,0,1
36.0798,0.497465,63.00155,0,0,1,1
34.26564,0.4879332,63.42691,0,0,1,1
31.16973,0.4748192,63.80643,0,0,1,1
27.29114,0.4661207,64.2578,0,0,1,1
24.10242,0.4726499,64.23306,0,0,1,1
22.64889,0.4846613,64.47802,0,1,0,1
20.46151,0.5292088,64.1165,0,1,0,1
20.06205,0.5766329,63.52968,0,0,1,1
20.31509,0.5569701,63.01446,0,1,0,1
24.30185,0.5459357,61.93919,0,1,0,1
34.50863,0.4926859,61.38061,0,0,1,1
45.50821,0.4526958,60.74405,0,0,1,1
52.40318,0.4413916,61.05202,0,0,1,1
54.09786,0.4217536,61.47517,0,0,1,1
49.80544,0.4185206,61.37123,0,0,1,1
45.41056,0.4351529,61.82009,0,0,1,1
